Element	EUTranCellFDD	SN	latitude	longitude
GRAM04	GRAM2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=GRAM04	47197309	7390338
BICP04	BICP1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BICP04	47150430	7263040
BICP04	BICP1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BICP04	47150430	7263040
BICP04	BICP1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BICP04	47150430	7263040
BICP04	BICP2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BICP04	47150430	7263040
BICP04	BICP2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BICP04	47150430	7263040
BICP04	BICP2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BICP04	47150430	7263040
BICP04	BICP3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BICP04	47150430	7263040
BICP04	BICP3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BICP04	47150430	7263040
BICP04	BICP3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BICP04	47150430	7263040
JUCH04	JUCH1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=JUCH04	47007743	7263506
JUCH04	JUCH2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=JUCH04	47007743	7263506
JUCH04	JUCH3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=JUCH04	47007743	7263506
BIGN04	BIGN1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIGN04	47195559	7546515
BIGN04	BIGN2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIGN04	47195559	7546515
BIGN04	BIGN3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIGN04	47195559	7546515
SALY04	SALY1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SALY04	47299340	7152294
SALY04	SALY2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SALY04	47299340	7152294
SALY04	SALY3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SALY04	47299340	7152294
LNAU04	LNAU1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=LNAU04	47175931	7362576
LNAU04	LNAU1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=LNAU04	47175931	7362576
LNAU04	LNAU1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=LNAU04	47175931	7362576
LNAU04	LNAU2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=LNAU04	47175931	7362576
LNAU04	LNAU2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=LNAU04	47175931	7362576
LNAU04	LNAU2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=LNAU04	47175931	7362576
LNAU04	LNAU3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=LNAU04	47175931	7362576
LNAU04	LNAU3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=LNAU04	47175931	7362576
LNAU04	LNAU3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=LNAU04	47175931	7362576
NIAS04	NIAS1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=NIAS04	47126407	7237037
NIAS04	NIAS1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=NIAS04	47126407	7237037
NIAS04	NIAS2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=NIAS04	47126407	7237037
NIAS04	NIAS2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=NIAS04	47126407	7237037
NIAS04	NIAS3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=NIAS04	47126407	7237037
NIAS04	NIAS3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=NIAS04	47126407	7237037
BRXY02	BRXB5M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BRXY02	47163566	7291285
EVID04	EVID1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=EVID04	47149219	7237755
EVID04	EVID1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=EVID04	47149219	7237755
EVID04	EVID2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=EVID04	47149219	7237755
EVID04	EVID2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=EVID04	47149219	7237755
FLMT04	FLMT1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=FLMT04	47241884	7598871
FLMT04	FLMT2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=FLMT04	47241884	7598871
SOBH02	SOBH5N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOBH02	47204512	7543300
SOBH02	SOBH6N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOBH02	47204512	7543300
SOBH02	SOBH7N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOBH02	47204512	7543300
TRML03	TRML1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=TRML03	47222110	7127213
TRML03	TRML1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=TRML03	47222110	7127213
TRML03	TRML1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=TRML03	47222110	7127213
TRML03	TRML2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=TRML03	47222110	7127213
TRML03	TRML2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=TRML03	47222110	7127213
TRML03	TRML2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=TRML03	47222110	7127213
BIAA04	BIAA1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIAA04	47132790	7240269
MTIE04	MTIE1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=MTIE04	47279832	7383787
MTIE04	MTIE2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=MTIE04	47279832	7383787
MTIE04	MTIE3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=MTIE04	47279832	7383787
EIGE04	EIGE1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=EIGE04	47059114	7310934
EIGE04	EIGE2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=EIGE04	47059114	7310934
BIBO04	BIBO1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIBO04	47162110	7291936
BIBO04	BIBO1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIBO04	47162110	7291936
BIBO04	BIBO1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIBO04	47162110	7291936
BIBO04	BIBO2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIBO04	47162110	7291936
BIBO04	BIBO2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIBO04	47162110	7291936
BIBO04	BIBO2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIBO04	47162110	7291936
BIBO04	BIBO3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIBO04	47162110	7291936
BIBO04	BIBO3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIBO04	47162110	7291936
BIBO04	BIBO3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIBO04	47162110	7291936
MALE03	MALE1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=MALE03	47384617	7209204
MALE03	MALE2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=MALE03	47384617	7209204
MALE03	MALE3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=MALE03	47384617	7209204
LYIW04	LYIW1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=LYIW04	47069800	7295835
LYIW04	LYIW2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=LYIW04	47069800	7295835
LYIW04	LYIW3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=LYIW04	47069800	7295835
BIBB04	BIBB1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIBB04	47154341	7267919
BIBB04	BIBB1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIBB04	47154341	7267919
BIBB04	BIBB1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIBB04	47154341	7267919
BIBB04	BIBB2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIBB04	47154341	7267919
BIBB04	BIBB2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIBB04	47154341	7267919
BIBB04	BIBB2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIBB04	47154341	7267919
BURC04	BURC1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BURC04	47434902	7016756
BURC04	BURC2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BURC04	47434902	7016756
BURC04	BURC3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BURC04	47434902	7016756
DOZI04	DOZI1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=DOZI04	47116372	7333976
DOZI04	DOZI2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=DOZI04	47116327	7333989
DOZI04	DOZI3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=DOZI04	47115652	7333173
BBUE04	BBUE1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BBUE04	47201752	7424291
BBUE04	BBUE2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BBUE04	47201752	7424291
RAPP04	RAPP1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=RAPP04	47066026	7408754
RAPP04	RAPP1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=RAPP04	47066026	7408754
RAPP04	RAPP2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=RAPP04	47066026	7408754
RAPP04	RAPP2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=RAPP04	47066026	7408754
RAPP04	RAPP3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=RAPP04	47066026	7408754
RAPP04	RAPP3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=RAPP04	47066026	7408754
ZOSC04	ZOSC1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=ZOSC04	47212337	7569993
ZOSC04	ZOSC1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=ZOSC04	47212337	7569993
ZOSC04	ZOSC1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=ZOSC04	47212337	7569993
ZOSC04	ZOSC2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=ZOSC04	47212337	7569993
ZOSC04	ZOSC2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=ZOSC04	47212337	7569993
ZOSC04	ZOSC2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=ZOSC04	47212337	7569993
ZOSC04	ZOSC3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=ZOSC04	47212337	7569993
ZOSC04	ZOSC3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=ZOSC04	47212337	7569993
ZOSC04	ZOSC3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=ZOSC04	47212337	7569993
FRLS02	FRLS1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=FRLS02	47001078	7199141
FRLS02	FRLS2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=FRLS02	47001078	7199141
TWRO04	TWRO1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=TWRO04	47094237	7157749
TWRO04	TWRO2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=TWRO04	47094237	7157749
DEDE02	DEDE5P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=DEDE02	47351762	7344260
RMON02	RMON1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=RMON02	47192542	7335516
PORR04	PORR1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=PORR04	47405770	7075054
PORR04	PORR1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=PORR04	47405770	7075054
PORR04	PORR2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=PORR04	47405770	7075054
PORR04	PORR2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=PORR04	47405770	7075054
PORR04	PORR3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=PORR04	47405770	7075054
PORR04	PORR3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=PORR04	47405770	7075054
SOAL04	SOAL1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOAL04	47209987	7525187
SOAL04	SOAL1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOAL04	47209987	7525187
SOAL04	SOAL1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOAL04	47209987	7525187
SOAL04	SOAL2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOAL04	47209987	7525187
SOAL04	SOAL2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOAL04	47209987	7525187
SOAL04	SOAL2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOAL04	47209987	7525187
SOAL04	SOAL3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOAL04	47209987	7525187
SOAL04	SOAL3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOAL04	47209987	7525187
SOAL04	SOAL3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOAL04	47209987	7525187
DEME04	DEME1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=DEME04	47370752	7360260
DEME04	DEME2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=DEME04	47370752	7360260
CUPF04	CUPF1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=CUPF04	47338782	7368259
CUPF04	CUPF2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=CUPF04	47338782	7368259
CUPF04	CUPF3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=CUPF04	47338782	7368259
CUPF05	CUPF1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=CUPF05	47338782	7368259
CUPF05	CUPF2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=CUPF05	47338782	7368259
CUPF05	CUPF3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=CUPF05	47338782	7368259
XJUC03	XJUC1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=XJUC03	47424654	6984977
XJUC03	XJUC2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=XJUC03	47424654	6984977
XJUC03	XJUC3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=XJUC03	47424654	6984977
BRUE03	BRUE1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BRUE03	47122693	7264883
BRUE03	BRUE1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BRUE03	47122693	7264883
BRUE03	BRUE1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BRUE03	47122693	7264883
BRUE03	BRUE2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BRUE03	47122693	7264883
BRUE03	BRUE2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BRUE03	47122693	7264883
BRUE03	BRUE2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BRUE03	47122693	7264883
BRUE03	BRUE3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BRUE03	47122693	7264883
BRUE03	BRUE3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BRUE03	47122693	7264883
BRUE03	BRUE3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BRUE03	47122693	7264883
BISG04	BISG1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BISG04	47137446	7254290
BISG04	BISG1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BISG04	47137446	7254290
BISG04	BISG1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BISG04	47137446	7254290
BISG04	BISG2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BISG04	47137446	7254290
BISG04	BISG2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BISG04	47137446	7254290
BISG04	BISG2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BISG04	47137446	7254290
BISG04	BISG3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BISG04	47137446	7254290
BISG04	BISG3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BISG04	47137446	7254290
BISG04	BISG3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BISG04	47137446	7254290
COGY04	COGY1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=COGY04	47408154	7131187
COGY04	COGY2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=COGY04	47408154	7131187
COGY04	COGY3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=COGY04	47408154	7131187
BELA04	BELA1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BELA04	47212185	7506671
BELA04	BELA1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BELA04	47212185	7506671
BELA04	BELA1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BELA04	47212185	7506671
BELA04	BELA2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BELA04	47212185	7506671
BELA04	BELA2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BELA04	47212185	7506671
BELA04	BELA2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BELA04	47212185	7506671
BELA04	BELA3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BELA04	47212185	7506671
BELA04	BELA3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BELA04	47212185	7506671
BELA04	BELA3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BELA04	47212185	7506671
COFE01	COFE1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=COFE01	47334841	7290720
COFE01	COFE2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=COFE01	47334841	7290720
COFE01	COFE3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=COFE01	47334841	7290720
SOBM04	SOBM1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOBM04	47208950	7515972
SOBM04	SOBM1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOBM04	47208950	7515972
SOBM04	SOBM1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOBM04	47208950	7515972
SOBM04	SOBM2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOBM04	47208950	7515972
SOBM04	SOBM2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOBM04	47208950	7515972
SOBM04	SOBM2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOBM04	47208950	7515972
SOBM04	SOBM3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOBM04	47208950	7515972
SOBM04	SOBM3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOBM04	47208950	7515972
SOBM04	SOBM3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOBM04	47208950	7515972
SELZ04	SELZ1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SELZ04	47196914	7442134
SELZ04	SELZ1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SELZ04	47196914	7442134
SELZ04	SELZ2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SELZ04	47196914	7442134
SELZ04	SELZ2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SELZ04	47196914	7442134
SELZ04	SELZ3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SELZ04	47196914	7442134
SELZ04	SELZ3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SELZ04	47196914	7442134
SOOB04	SOOB1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOOB04	47200945	7527733
SOOB04	SOOB1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOOB04	47200945	7527733
SOOB04	SOOB1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOOB04	47200945	7527733
SOOB04	SOOB2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOOB04	47200945	7527733
SOOB04	SOOB2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOOB04	47200945	7527733
SOOB04	SOOB2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOOB04	47200945	7527733
SOOB04	SOOB3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOOB04	47200945	7527733
SOOB04	SOOB3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOOB04	47200945	7527733
SOOB04	SOOB3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SOOB04	47200945	7527733
WALW04	WALW1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=WALW04	47055944	7249582
WALW04	WALW2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=WALW04	47055944	7249582
WALW04	WALW3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=WALW04	47055944	7249582
ERSH04	ERSH1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=ERSH04	47033935	7089401
ERSH04	ERSH2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=ERSH04	47033935	7089401
ERSH04	ERSH3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=ERSH04	47033935	7089401
SBAL04	SBAL1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SBAL04	47213404	7547343
SBAL04	SBAL1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SBAL04	47213404	7547343
SBAL04	SBAL2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SBAL04	47213404	7547343
SBAL04	SBAL2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SBAL04	47213404	7547343
SBAL04	SBAL3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SBAL04	47213404	7547343
SBAL04	SBAL3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=SBAL04	47213404	7547343
TVAN04	TVAN1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=TVAN04	47225255	7192657
TVAN04	TVAN2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=TVAN04	47225255	7192657
TVAN04	TVAN3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=TVAN04	47043680	8311330
BIME04	BIME1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIME04	47143698	7272422
BIME04	BIME1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIME04	47143698	7272422
BIME04	BIME1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIME04	47143698	7272422
BIME04	BIME2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIME04	47143698	7272422
BIME04	BIME2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIME04	47143698	7272422
BIME04	BIME2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIME04	47143698	7272422
BIME04	BIME3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIME04	47143698	7272422
BIME04	BIME3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIME04	47143698	7272422
BIME04	BIME3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=BIME04	47143698	7272422
MAGL04	MAGL1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN27,MeContext=MAGL04	47137370	7207126
